epoch,train_loss,val_loss
1022,-10614.686173455564,
1023,-10460.294374322615,
1024,-10492.050273211706,
1025,-10508.257772985911,-10309.977416992188
1026,-10383.310072705925,
1027,-10619.077306493858,
1028,-10490.648318957732,
1029,-10462.011233291185,
1030,-10570.749712111632,-10138.940673828125
1031,-10482.91120619581,
1032,-10578.0194748013,
1033,-10472.883320538294,
1034,-10562.81544097724,
1035,-10530.458436822615,-10188.143981933594
1036,-10585.63478255961,
1037,-10506.736593433887,
1038,-10588.437618542268,
1039,-10539.367520547326,
1040,-10325.232015444364,-10025.570739746094
1041,-10405.818861768425,
1042,-10563.64159027276,
1043,-10479.87792404263,
1044,-10479.651976833453,
1045,-10355.90625,-10006.862182617188
1046,-10576.799195041547,
1047,-10185.636109104047,
1048,-10207.242938267702,
1049,-10147.788046423411,
1050,-10359.153980762283,-10048.777099609375
1051,-10466.540902727602,
1052,-10338.171197615608,
1053,-10377.971916772038,
1054,-10504.237649024566,
1055,-10527.132208498917,-10196.723815917969
1056,-10427.569431900289,
1057,-10351.897618993858,
1058,-10563.576081557081,
1059,-10448.159490155347,
1060,-10486.712337427745,-10109.767761230469
1061,-10516.474219878974,
1062,-10580.723751354768,
1063,-10569.463584944004,
1064,-10547.732845240245,
1065,-10622.700878341762,-10190.84521484375
1066,-10590.971030527457,
1067,-10527.382039152817,
1068,-10622.039768108743,
1069,-10606.532734600794,
1070,-10630.441665914017,-10189.459045410156
1071,-10586.677525514811,
1072,-10545.748475885115,
1073,-10523.400667223626,
1074,-10473.819217395232,
1075,-10683.955913565751,-10173.130676269531
1076,-10566.229057532515,
1077,-10546.237665959176,
1078,-10621.578920926662,
1079,-10662.457973943281,
1080,-10524.013920249277,-10144.037719726562
1081,-10509.639383128613,
1082,-10671.567890850794,
1083,-10536.14252732117,
1084,-10466.490398076228,
1085,-10421.663328666908,-10015.137573242188
1086,-10431.942919075145,
1087,-10557.084424674855,
1088,-10507.410839279262,
1089,-10627.702244400289,
1090,-10634.615973852962,-10163.895324707031
1091,-10592.313154804913,
1092,-10336.377359555636,
1093,-10668.330241826228,
1094,-10540.377105536489,
1095,-10613.730271179553,-10210.189453125
1096,-10643.093016166908,
1097,-10658.902908236994,
1098,-10554.824495348626,
1099,-10652.406904804913,
1100,-10615.366718975794,-10113.940490722656
1101,-10613.897630283598,
1102,-10544.4013107388,
1103,-10668.534981259032,
1104,-10579.986299900651,
1105,-10638.616837518064,-10158.018737792969
1106,-10655.182865561777,
1107,-10594.502540191474,
1108,-10602.50098220737,
1109,-10657.377353910766,
1110,-10644.5313064487,-10224.802612304688
1111,-10656.852742277817,
1112,-10567.479712337428,
1113,-10659.855993722904,
1114,-10652.322474485189,
1115,-10635.875445944725,-10094.704895019531
1116,-10625.089883264089,
1117,-10731.108945989885,
1118,-10409.163599620664,
1119,-10447.28218140354,
1120,-10657.825375948338,-10111.888244628906
1121,-10635.865821441474,
1122,-10563.89362242594,
1123,-10642.733031520953,
1124,-10418.765195989885,
1125,-10751.214736497472,-10196.401672363281
1126,-10625.57126648302,
1127,-10660.761267160404,
1128,-10564.560868632587,
1129,-10637.623854091402,
1130,-10708.93932329299,-10049.053588867188
1131,-10351.170446847904,
1132,-10257.155183119581,
1133,-10242.295469427385,
1134,-10345.741589143787,
1135,-10696.122386425217,-10086.381164550781
1136,-10536.457426390896,
1137,-10561.491747200145,
1138,-10673.79093659682,
1139,-10574.274148753613,
1140,-10710.106863032875,-10193.577270507812
1141,-10636.881389992775,
1142,-10567.513474304553,
1143,-10663.927299720015,
1144,-10704.663876219292,
1145,-10635.597379651374,-10084.895935058594
1146,-10344.769751399928,
1147,-10321.067913430275,
1148,-10752.055951950868,
1149,-10566.78223220737,
1150,-10528.33683503432,-10226.398986816406
1151,-10644.141900740608,
1152,-10716.125683029262,
1153,-10743.914756819004,
1154,-10569.722074828396,
1155,-10737.448558300217,-10197.382934570312
1156,-10698.10142702312,
1157,-10713.152230852602,
1158,-10605.830546649206,
1159,-10711.600360142702,
1160,-10417.436845195087,-9998.005859375
1161,-10305.954699918713,
1162,-10289.154900876083,
1163,-10516.483968569364,
1164,-10706.144960260115,
1165,-10522.784004696532,-10190.27978515625
1166,-10541.74809203396,
1167,-10683.445498780708,
1168,-10637.740014225072,
1169,-10706.782062861272,
1170,-10730.9053298862,-10145.106567382812
1171,-10803.584673049132,
1172,-10727.849287617413,
1173,-10687.955874051662,
1174,-10756.22370055094,
1175,-10787.548506367413,-10166.729858398438
1176,-10697.881356123555,
1177,-10628.628539333453,
1178,-10732.104407514451,
1179,-10682.168115516619,
1180,-10302.18840317919,-9954.402038574219
1181,-10289.228972859466,
1182,-10453.824393740968,
1183,-10773.14157898302,
1184,-10624.027445357659,
1185,-10656.005588421243,-10142.380187988281
1186,-10637.8349609375,
1187,-10664.329931358381,
1188,-10683.111091040462,
1189,-10789.66998396857,
1190,-10649.647252077311,-10262.826477050781
1191,-10732.762926752168,
1192,-10797.650198699423,
1193,-10737.465673545881,
1194,-10658.0380859375,
1195,-10437.904110594292,-10148.848815917969
1196,-10722.997798500723,
1197,-10772.26652253432,
1198,-10638.891234645953,
1199,-10709.88090453396,
1200,-10758.83790191474,-10177.717956542969
1201,-10683.622482388006,
1202,-10398.781978188223,
1203,-10339.348920700868,
1204,-10470.05079818461,
1205,-10816.123131548049,-10199.566162109375
1206,-10703.112107117053,
1207,-10756.735317693281,
1208,-10745.44044097724,
1209,-10691.649453576589,
1210,-10578.590526779262,-10114.918090820312
1211,-10488.397884302745,
1212,-10784.092502483743,
1213,-10642.867926977962,
1214,-10736.140958047326,
1215,-10579.042663927023,-10113.230712890625
1216,-10712.126812003251,
1217,-10603.046073428468,
1218,-10537.303750451589,
1219,-10412.157074151011,
1220,-10375.118807577674,-10053.188720703125
1221,-10639.944539152817,
1222,-10757.342429100434,
1223,-10644.02824128432,
1224,-10689.577786307804,
1225,-10717.529059790462,-10166.507873535156
1226,-10628.052644057081,
1227,-10524.500773347183,
1228,-10450.603769644147,
1229,-10586.948772805275,
1230,-10717.500451589596,-10089.329406738281
1231,-10541.973440886923,
1232,-10633.646326318642,
1233,-10719.029748464596,
1234,-10761.529618632587,
1235,-10761.493485820087,-10237.700012207031
1236,-10727.722543352602,
1237,-10707.604012373555,
1238,-10722.431019689306,
1239,-10728.120777637283,
1240,-10451.729390579841,-9993.388977050781
1241,-10497.955185377528,
1242,-10682.023883444725,
1243,-10823.15818619039,
1244,-10727.644892521676,
1245,-10592.286629561055,-10232.330322265625
1246,-10695.412306945447,
1247,-10705.272003703034,
1248,-10753.477776147038,
1249,-10487.33189577312,
1250,-10684.590475975434,-10231.097106933594
1251,-10781.103718840317,
1252,-10701.585728639811,
1253,-10793.274075370304,
1254,-10808.676667494581,
1255,-10803.010623645232,-10154.163452148438
1256,-10749.025300307081,
1257,-10816.921005690028,
1258,-10735.095302339234,
1259,-10893.814266844292,
1260,-10747.24309632406,-10086.802429199219
1261,-10779.362660314306,
1262,-10818.292776824423,
1263,-10844.117097182081,
1264,-10804.82422439487,
1265,-10853.151485729768,-10284.907104492188
1266,-10813.908547462066,
1267,-10824.198411533598,
1268,-10786.397099665824,
1269,-10829.497792855853,
1270,-10861.620743768064,-9928.12841796875
1271,-10548.973136063945,
1272,-10395.829778946892,
1273,-10419.788503657875,
1274,-10680.298178964957,
1275,-10822.521783553108,-10227.027893066406
1276,-10707.402642928108,
1277,-10763.362688538657,
1278,-10836.19343275831,
1279,-10873.505001354768,
1280,-10865.747222723989,-10322.694152832031
1281,-10931.628798997472,
1282,-10845.456828034683,
1283,-10849.887407424132,
1284,-10889.447903495304,
1285,-10906.929647985911,-10249.920043945312
1286,-10942.819956873194,
1287,-10875.934124367775,
1288,-10943.082319138368,
1289,-10889.287668217125,
1290,-10757.247420294436,-10247.587829589844
1291,-10886.175290146315,
1292,-10928.105288114162,
1293,-10918.868864026374,
1294,-10529.467338782515,
1295,-10417.720285404625,-10129.637573242188
1296,-10537.446526147038,
1297,-10899.95405640354,
1298,-10797.394932035766,
1299,-10719.880644869942,
1300,-10863.022918171966,-10325.467163085938
1301,-10919.867831015174,
1302,-10616.876778134032,
1303,-10696.269237716762,
1304,-10493.611672462066,
1305,-10522.111847453034,-10127.294067382812
1306,-10867.743457595738,
1307,-10880.805150379336,
1308,-10664.50881164198,
1309,-10762.41706557081,
1310,-10825.008433435694,-10220.661376953125
1311,-10864.440949015534,
1312,-10562.035303016619,
1313,-10820.30857681539,
1314,-10919.719393515174,
1315,-10691.321407604768,-10301.903015136719
1316,-10820.04387757406,
1317,-10932.098440886923,
1318,-10930.114833589234,
1319,-10952.74028517883,
1320,-10964.929512509032,-10282.5234375
1321,-10920.642386199423,
1322,-10932.069149656792,
1323,-10956.66300690932,
1324,-10866.019243361632,
1325,-10822.516940254696,-9893.193481445312
1326,-10515.036928739162,
1327,-10564.428795610549,
1328,-10874.567896495664,
1329,-10681.395293307442,
1330,-10527.563645908598,-10047.953308105469
1331,-10836.631192422326,
1332,-10696.80065706286,
1333,-10760.277558255058,
1334,-10902.79786285224,
1335,-10854.11232162211,-10140.697937011719
1336,-10858.554501219292,
1337,-10978.78319183526,
1338,-10996.747736407153,
1339,-10825.952797597543,
1340,-10826.408479723626,-10096.571899414062
1341,-10997.121917901011,
1342,-10941.506384347904,
1343,-10922.645095736994,
1344,-10977.741098040102,
1345,-10971.259929326228,-10217.129638671875
1346,-10921.930985820087,
1347,-10867.075466266257,
1348,-10607.169470285404,
1349,-10518.650097091762,
1350,-10659.542855852602,-10076.928161621094
1351,-10970.214177655347,
1352,-10798.579925713511,
1353,-10860.640331466762,
1354,-10914.740759347904,
1355,-10907.993615652096,-10233.755187988281
1356,-10984.470866826228,
1357,-10865.889191203034,
1358,-10888.198772805275,
1359,-10527.693540010838,
1360,-10602.298393470015,-10042.886840820312
1361,-11005.601359284683,
1362,-10820.015167765534,
1363,-10733.756604497832,
1364,-10877.245009934972,
1365,-10956.228284185332,-9960.433410644531
1366,-10926.24704773302,
1367,-10593.642188628974,
1368,-10672.206082911849,
1369,-11028.714019598989,
1370,-10787.490234375,-10226.454956054688
1371,-10785.779082369942,
1372,-10936.660986045881,
1373,-10980.17192580383,
1374,-10920.209074692919,
1375,-10899.396004561055,-10026.610595703125
1376,-10886.719816880419,
1377,-11114.126766844292,
1378,-10900.948044617053,
1379,-10926.515924178108,
1380,-11025.278975117413,-10216.230041503906
1381,-10930.553185964596,
1382,-10650.437070989885,
1383,-10558.9745529263,
1384,-10640.166331737717,
1385,-11008.753223220738,-10196.729675292969
1386,-10899.760093027457,
1387,-10818.25983336344,
1388,-10926.371686461343,
1389,-10999.988727194725,
1390,-10877.370608291185,-10265.328247070312
1391,-10911.737479678468,
1392,-10887.008760838151,
1393,-10784.929094788657,
1394,-11104.89936325867,
1395,-10944.674465995304,-10027.979675292969
1396,-10985.265466943642,
1397,-10990.563837834176,
1398,-10877.352872109826,
1399,-11039.449393740968,
1400,-10978.68361068461,-9969.464904785156
1401,-10546.54490494039,
1402,-10615.787352104408,
1403,-10671.467338782515,
1404,-10645.93064148302,
1405,-10643.3027908237,-10068.881164550781
1406,-11025.540535811055,
1407,-10880.101353639811,
1408,-10788.63671310513,
1409,-10911.451053332732,
1410,-10866.699258264089,-9930.728820800781
1411,-10712.84563538656,
1412,-10822.14537798049,
1413,-11042.563933796966,
1414,-10843.040270502168,
1415,-10871.957307848626,-10236.491271972656
1416,-10959.591142070087,
1417,-10746.18260589776,
1418,-11102.635143831287,
1419,-10992.845432171243,
1420,-10859.553880283598,-10166.486572265625
1421,-11003.554010115608,
1422,-11051.53416839776,
1423,-11053.058847769147,
1424,-11092.818506141619,
1425,-10958.700624322615,-10250.666198730469
1426,-11050.026937319364,
1427,-10677.742006864162,
1428,-11086.720556358381,
1429,-11109.922947525289,
1430,-10830.758997922689,-9858.984008789062
1431,-10584.953226607659,
1432,-10722.922428197255,
1433,-11098.42000090318,
1434,-10977.59370484104,
1435,-10917.765037933526,-9909.630676269531
1436,-10752.132304461706,
1437,-10713.91321576951,
1438,-10696.438442693281,
1439,-10973.586044752528,
1440,-11029.248904895232,-10169.808715820312
1441,-10806.542409907875,
1442,-10888.748464595375,
1443,-10919.39356033237,
1444,-10981.304320583453,
1445,-11039.299528088874,-10055.033386230469
1446,-10981.982133986632,
1447,-11071.650249503251,
1448,-10702.461225388368,
1449,-10725.76080428107,
1450,-10707.306843840317,-9952.317138671875
1451,-11006.791444635115,
1452,-11015.904872651734,
1453,-10823.052090859826,
1454,-10896.74024566474,
1455,-10967.621917901011,-10255.197937011719
1456,-11014.981163069004,
1457,-10966.642719246749,
1458,-10712.284986903902,
1459,-10768.028664649566,
1460,-11110.346374864523,-10127.438049316406
1461,-10937.15442106214,
1462,-10879.365866600434,
1463,-11033.812878206287,
1464,-11126.94831557081,
1465,-11144.366837518064,-10165.174682617188
1466,-10959.006632722183,
1467,-11025.595522489162,
1468,-11168.22278043714,
1469,-11167.656216130781,
1470,-11082.383213285766,-9711.515197753906
1471,-10644.361683751806,
1472,-10793.716954931358,
1473,-11076.89249909682,
1474,-11164.937003251445,
1475,-10899.865488394147,-10163.131652832031
1476,-10972.302361813583,
1477,-11045.065395818281,
1478,-11012.04288972182,
1479,-10986.293719517702,
1480,-10763.843320989885,-9999.376281738281
1481,-10758.741532695087,
1482,-10725.297541094653,
1483,-11039.159778043713,
1484,-11125.965515489523,
1485,-10951.844365290824,-10242.219421386719
1486,-10970.718343569364,
1487,-11067.688358020232,
1488,-10982.780566970738,
1489,-10798.444725433526,
1490,-10775.569510928468,-9908.103210449219
1491,-11139.082759438223,
1492,-10960.120817151374,
1493,-10902.343100839957,
1494,-11018.809293713874,
1495,-10976.782412843208,-9995.999206542969
1496,-11100.34850298049,
1497,-11006.812968524206,
1498,-11108.274013276734,
1499,-11122.779550894147,
1500,-10842.189605536489,-9947.459106445312
1501,-10761.98821915643,
1502,-10814.067902140534,
1503,-11169.49596956286,
1504,-11041.441812680636,
1505,-11015.31947141438,-10049.365173339844
1506,-10896.045475072255,
1507,-11043.891364477962,
1508,-10842.806098717485,
1509,-10809.023759257587,
1510,-10960.580106349349,-9925.242980957031
1511,-11016.401965543713,
1512,-10887.355231665462,
1513,-10959.845669255781,
1514,-11058.449732433164,
1515,-10974.034924810332,-10242.93896484375
1516,-11113.275605130058,
1517,-11124.9033203125,
1518,-10852.812082279625,
1519,-10843.849648889089,
1520,-10956.289367322977,-9900.636779785156
1521,-11163.88977262464,
1522,-11022.795683932442,
1523,-10999.284636921966,
1524,-11104.543781611272,
1525,-11115.191812680636,-10058.607238769531
1526,-10947.082494129336,
1527,-11052.935710576228,
1528,-11149.841384799494,
1529,-11119.107642024928,
1530,-10846.235249954841,-9941.658325195312
1531,-10759.959413385115,
1532,-10942.526903450145,
1533,-11146.480880825506,
1534,-10947.974778721098,
1535,-10903.826662978685,-10287.570251464844
1536,-11066.550753025651,
1537,-11126.421400830925,
1538,-11059.458233607298,
1539,-11177.723271540824,
1540,-11276.910929597183,-9993.433044433594
1541,-11141.155922597543,
1542,-11123.696385025289,
1543,-11202.304224620664,
1544,-11164.246291320447,
1545,-10833.210079479768,-9966.745788574219
1546,-10788.718270186055,
1547,-10857.375,
1548,-11215.555088285766,
1549,-11141.774656791908,
1550,-11177.911409411126,-9933.178039550781
1551,-10995.78507722182,
1552,-11010.937787888368,
1553,-11143.983991148843,
1554,-11172.5272873013,
1555,-11069.973666681719,-9913.064697265625
1556,-10821.467254109466,
1557,-10849.11424087789,
1558,-11084.364477962428,
1559,-11186.158349891619,
1560,-10994.338054326228,-10176.494201660156
1561,-10991.868734194364,
1562,-11140.97068619039,
1563,-11254.65434767883,
1564,-11058.55455202312,
1565,-11116.43260025289,-9925.616455078125
1566,-11239.04207121568,
1567,-11264.942710214957,
1568,-11174.225094833815,
1569,-11202.145468298411,
1570,-11121.082906204841,-9911.740844726562
1571,-10935.966988800577,
1572,-10803.946114071532,
1573,-10812.067196531792,
1574,-11161.941902998555,
1575,-11218.065000677385,-10051.297912597656
1576,-10954.255972272398,
1577,-11093.033564396676,
1578,-11151.582415101157,
1579,-11253.430167313945,
1580,-11186.79778946893,-9894.48876953125
1581,-11108.007530256504,
1582,-10910.882163339957,
1583,-10815.558153450145,
1584,-11030.017984555636,
1585,-11240.510121251806,-9998.248718261719
1586,-11077.94718659682,
1587,-11031.086942286849,
1588,-11117.695916501083,
1589,-11147.176650559972,
1590,-11148.96589369581,-9875.833129882812
1591,-11210.31353865607,
1592,-10898.59565796604,
1593,-10889.771077944364,
1594,-11201.224756141619,
1595,-11118.89259505961,-10044.394165039062
1596,-10959.367543126806,
1597,-11088.77241577854,
1598,-11181.99419142883,
1599,-11236.243841446892,
1600,-11256.245337337428,-9850.762023925781
1601,-11217.961586660043,
1602,-11071.596047462066,
1603,-11196.788893153902,
1604,-11222.018334537572,
1605,-11237.30469878974,-9829.157043457031
1606,-10900.824117142341,
1607,-10851.421005690028,
1608,-11109.999311325868,
1609,-11223.773268153902,
1610,-11027.472938493496,-10105.250793457031
1611,-11111.187708860189,
1612,-11237.171355671966,
1613,-11324.59264925036,
1614,-11334.68346391799,
1615,-11018.492548771676,-9912.151672363281
1616,-10996.710474620664,
1617,-10860.638502528902,
1618,-11091.91511244581,
1619,-11251.46583724711,
1620,-11002.884551119942,-10029.140930175781
1621,-11049.851726201228,
1622,-11186.664649566474,
1623,-11259.115810151734,
1624,-11180.347509483381,
1625,-11293.322863981213,-9992.822204589844
1626,-11121.505052158598,
1627,-11162.79115110188,
1628,-11280.182707505419,
1629,-11312.843987084538,
1630,-11255.028856575145,-9950.421020507812
1631,-11233.777642928108,
1632,-11170.384658372472,
1633,-10971.209582731213,
1634,-10865.410060287211,
1635,-11227.710677835983,-9784.833190917969
1636,-11291.060004967485,
1637,-11066.616103684972,
1638,-11159.720274114885,
1639,-11184.546654850072,
1640,-11325.182780888728,-9878.153442382812
1641,-11266.030132315751,
1642,-11265.187663701228,
1643,-11282.876614432804,
1644,-11211.632502032153,
1645,-11293.489760205925,-10008.89404296875
1646,-11329.942800532875,
1647,-11213.297083860189,
1648,-11191.449179235911,
1649,-11173.62877641799,
1650,-11347.194680274566,-9975.297973632812
1651,-11221.882772985911,
1652,-11227.468535494942,
1653,-11362.118937409683,
1654,-11325.428468208092,
1655,-11184.726235097543,-9853.639709472656
1656,-11363.368333408598,
1657,-11318.391720104768,
1658,-11381.530595195087,
1659,-11204.773697164017,
1660,-11334.86809632406,-9905.804504394531
1661,-11304.447101923772,
1662,-11272.324365516619,
1663,-11305.904263005781,
1664,-11074.444917359104,
1665,-10810.428304506864,-9874.780090332031
1666,-10887.125225794798,
1667,-11216.194764947615,
1668,-11370.504990065028,
1669,-11084.931070493136,
1670,-11135.458261831647,-10012.132019042969
1671,-11291.13092711344,
1672,-11266.646659365968,
1673,-11268.041557532515,
1674,-11338.658203125,
1675,-11030.832623961343,-9814.829650878906
1676,-10847.408485368496,
1677,-11038.784038565751,
1678,-11372.552615832732,
1679,-11293.207906204841,
1680,-11093.070837472904,-10010.10205078125
1681,-11167.83205382948,
1682,-11330.395778766257,
1683,-11272.074630825506,
1684,-11176.274668081647,
1685,-10942.13671875,-9701.637329101562
1686,-10963.742926977962,
1687,-11293.213178513368,
1688,-11247.828604813945,
1689,-11113.885860729768,
1690,-11111.259946260838,-9837.138366699219
1691,-11287.805099575506,
1692,-11152.122719472543,
1693,-11216.120715543713,
1694,-11317.186963737355,
1695,-11247.490149701951,-9751.14794921875
1696,-11028.725123058164,
1697,-10917.162606123555,
1698,-11133.444093208092,
1699,-11341.669171107298,
1700,-11142.97279172688,-9960.38623046875
1701,-11056.02837111633,
1702,-11159.481044526734,
1703,-11265.87388796062,
1704,-11356.88587201951,
1705,-11362.79303648844,-9893.481750488281
1706,-11203.04693709357,
1707,-10926.821814035404,
1708,-10929.11634076951,
1709,-11245.705111994219,
1710,-11154.922106439668,-10046.951782226562
1711,-11126.191315932081,
1712,-11208.577972588511,
1713,-11257.868542268787,
1714,-11200.986028946892,
1715,-11259.627241013368,-9999.66015625
1716,-11319.381299674855,
1717,-11436.430935016257,
1718,-11304.50102172146,
1719,-11291.363371567919,
1720,-11388.837416455925,-9958.385864257812
1721,-11358.910240923049,
1722,-11391.542861497472,
1723,-11378.155104091402,
1724,-11263.74122787211,
1725,-11359.31056380961,-10003.221130371094
1726,-11333.757897173049,
1727,-11113.716424313583,
1728,-10913.51271789198,
1729,-10894.642837789017,
1730,-11224.761961479408,-9752.572326660156
1731,-11386.873154127528,
1732,-11161.401993768064,
1733,-11201.631356123555,
1734,-11247.639885522038,
1735,-11393.232647669798,-9871.536010742188
1736,-11268.340989658598,
1737,-11164.32325912211,
1738,-10992.304298003974,
1739,-11004.454214459898,
1740,-11308.108878251445,-9840.498413085938
1741,-11240.308842124277,
1742,-11088.379848943281,
1743,-11222.892611994219,
1744,-11324.04890150831,
1745,-11411.516212066474,-9902.240173339844
1746,-11230.19141189487,
1747,-11247.764247651734,
1748,-11203.388265444364,
1749,-11108.121308255058,
1750,-11082.152998554913,-9464.378173828125
1751,-11043.756514179913,
1752,-11210.077453260477,
1753,-11155.687810467847,
1754,-11138.855683255058,
1755,-11229.122386425217,-10095.179443359375
1756,-11281.225258535043,
1757,-11356.615262599349,
1758,-11401.216328350794,
1759,-11348.670627483743,
1760,-11258.629696531792,-9562.986633300781
1761,-11056.523652005058,
1762,-11040.159710305275,
1763,-11198.248442015896,
1764,-11250.75584244039,
1765,-11013.994400289017,-10157.079040527344
1766,-11190.68555816474,
1767,-11348.095037030347,
1768,-11430.625214505058,
1769,-11423.209701273483,
1770,-11293.097548997472,-10039.299133300781
1771,-11389.14257248013,
1772,-11535.50187974169,
1773,-11469.156763683164,
1774,-11285.863789288294,
1775,-11124.124226652817,-9604.305480957031
1776,-11031.5888107388,
1777,-10978.426328802385,
1778,-11254.952334718208,
1779,-11153.420079931358,
1780,-11093.100343208092,-10172.7255859375
1781,-11279.952955653902,
1782,-11417.032384618858,
1783,-11440.629402998555,
1784,-11369.245732478324,
1785,-11420.791269644147,-10057.908935546875
1786,-11477.437725794798,
1787,-11392.995783282153,
1788,-11349.120704253974,
1789,-11220.551103007587,
1790,-11101.703926571532,-9424.603942871094
1791,-11011.276254290102,
1792,-11043.231084040824,
1793,-11364.746347769147,
1794,-11198.15812409682,
1795,-11183.812217756504,-10181.6015625
1796,-11269.688391889451,
1797,-11349.928078712066,
1798,-11392.533603910766,
1799,-11505.453689486994,
1800,-11302.90229294617,-10186.83056640625
1801,-11278.692557803468,
1802,-11451.897935106575,
1803,-11521.396275514811,
1804,-11454.049257135115,
1805,-11517.579344291908,-10019.694580078125
1806,-11457.612423229768,
1807,-11546.155499232298,
1808,-11564.937737084538,
1809,-11427.118017295881,
1810,-11382.744744626083,-10086.547546386719
1811,-11429.887260657515,
1812,-11472.36321351156,
1813,-11494.959244039017,
1814,-11441.412741600434,
1815,-11432.164384257587,-9951.159301757812
1816,-11584.849016663657,
1817,-11584.119355130058,
1818,-11413.93940232117,
1819,-11278.485255599711,
1820,-11481.101974575506,-9834.279174804688
1821,-11367.905950821892,
1822,-11389.214939712789,
1823,-11430.668533236994,
1824,-11298.607839595375,
1825,-11133.249384709176,-9513.548400878906
1826,-11033.434367097183,
1827,-11251.881040010838,
1828,-11463.814628115968,
1829,-11196.22557464776,
1830,-11185.717129922326,-10007.098693847656
1831,-11391.6543533237,
1832,-11475.31151779263,
1833,-11400.87205902276,
1834,-11481.850806087428,
1835,-11329.890726607659,-10119.024475097656
1836,-11490.255752122472,
1837,-11359.582234465317,
1838,-11420.190847407875,
1839,-11575.929885070447,
1840,-11506.111130554553,-9866.866516113281
1841,-11275.56733765354,
1842,-11269.916568822255,
1843,-11516.447959944004,
1844,-11583.382310106575,
1845,-11376.099902908238,-9918.712585449219
1846,-11354.324913069004,
1847,-11440.564486994219,
1848,-11425.811286352962,
1849,-11570.35454299133,
1850,-11401.64369016438,-10030.852172851562
1851,-11397.817348943281,
1852,-11544.044673500723,
1853,-11417.744326905708,
1854,-11245.357150921243,
1855,-11214.262238078034,-9459.809936523438
1856,-11419.986153134032,
1857,-11272.891889450868,
1858,-11321.576262192919,
1859,-11487.281504019147,
1860,-11471.243446305996,-9853.426330566406
1861,-11355.070617322977,
1862,-11410.688273347183,
1863,-11540.154042855853,
1864,-11474.802446486632,
1865,-11459.32030121026,-9903.72265625
1866,-11512.15807893786,
1867,-11315.628866735911,
1868,-11141.040072931719,
1869,-11029.561805680996,
1870,-11048.071633399566,-9335.892272949219
1871,-11338.618333408598,
1872,-11274.519621567919,
1873,-11275.828446757587,
1874,-11415.413492368136,
1875,-11446.968930635838,-9869.318664550781
1876,-11453.919808977602,
1877,-11357.480734058887,
1878,-11359.586535856213,
1879,-11498.346369219653,
1880,-11454.448027682442,-9758.407287597656
1881,-11428.145970691836,
1882,-11255.86613755419,
1883,-11113.309389676662,
1884,-11084.361017657153,
1885,-11323.770248148483,-10000.469055175781
1886,-11208.816152230853,
1887,-11214.234973356213,
1888,-11390.269672371749,
1889,-11512.881660946532,
1890,-11627.183147805275,-9971.217712402344
1891,-11434.235825731575,
1892,-11487.245529263006,
1893,-11624.019277230853,
1894,-11638.036499729047,
1895,-11565.706596595015,-9879.648254394531
1896,-11382.269028856575,
1897,-11182.648076228324,
1898,-11085.105096188583,
1899,-11083.944454479768,
1900,-11303.470375722543,-9959.382446289062
1901,-11221.537792404262,
1902,-11260.145225569004,
1903,-11423.264992774566,
1904,-11430.870455879696,
1905,-11371.339646179553,-9288.683715820312
1906,-11206.519853007587,
1907,-11206.495410720738,
1908,-11545.312268560332,
1909,-11209.708487626445,
1910,-11240.625778992053,-10043.837585449219
1911,-11466.871505825506,
1912,-11593.688882993136,
1913,-11480.017459582732,
1914,-11491.969037888368,
1915,-11402.320679416547,-10007.266174316406
1916,-11414.726014947615,
1917,-11389.428355310694,
1918,-11431.77741148844,
1919,-11618.51965543714,
1920,-11399.507468162934,-9998.728881835938
1921,-11352.826674268425,
1922,-11521.316643334538,
1923,-11657.808046197615,
1924,-11474.120924403902,
1925,-11498.159473220738,-10108.256042480469
1926,-11685.017369264811,
1927,-11599.652191338511,
1928,-11509.363518334538,
1929,-11616.542364748917,
1930,-11600.296790326951,-9732.337646484375
1931,-11577.076956511923,
1932,-11700.52448180094,
1933,-11462.693822254336,
1934,-11494.830179732659,
1935,-11605.873312183887,-9876.46044921875
1936,-11713.857517837789,
1937,-11626.578153224349,
1938,-11463.99607117052,
1939,-11682.896371477602,
1940,-11751.216475117413,-9628.628295898438
1941,-11621.210243180996,
1942,-11413.156097588511,
1943,-11171.058768740968,
1944,-11453.53816496568,
1945,-11509.070543939668,-10024.533935546875
1946,-11474.742910043353,
1947,-11621.705800668353,
1948,-11658.637300171604,
1949,-11633.264529895232,
1950,-11429.848299765174,-10063.33837890625
1951,-11548.245918759032,
1952,-11675.453785449783,
1953,-11439.607252528902,
1954,-11400.855180861632,
1955,-11164.020648934249,-9282.445007324219
1956,-11113.148330247472,
1957,-11174.909586118136,
1958,-11407.866814938583,
1959,-11377.941366735911,
1960,-11297.71595014451,-10103.259765625
1961,-11451.47756164198,
1962,-11611.875174990968,
1963,-11532.371534049855,
1964,-11438.489765850794,
1965,-11288.279460576228,-9227.354919433594
1966,-11135.177090859826,
1967,-11341.905109736272,
1968,-11233.960192377168,
1969,-11326.567343298411,
1970,-11420.836710847183,-10106.971740722656
1971,-11533.225681900289,
1972,-11611.953745935694,
1973,-11564.250417720375,
1974,-11420.774188267702,
1975,-11560.141008851157,-9762.165344238281
1976,-11587.538260928468,
1977,-11677.611982929913,
1978,-11524.3056076138,
1979,-11430.054010115608,
